index,instrument,open,high,low,close,volume
1572,SSE-SIMP,9898,9912,9883,9901,3050
1572,SSE-ZABA,11431,11445,11414,11439,1057
1573,SSE-CARD,9155,9174,9120,9135,4471
1573,SSE-FSR,10115,10115,10045,10047,2002
1573,SSE-HT,11140,11140,11104,11113,827
1573,SSE-KRAS,9525,9534,9493,9510,1097
1573,SSE-SIMP,9909,9916,9871,9882,3235
1573,SSE-ZABA,11439,11482,11409,11466,1791
1574,SSE-CARD,9133,9159,8863,8868,4155
1574,SSE-FSR,10047,10047,9985,10001,677
1574,SSE-HT,11109,11152,11095,11111,1481
1574,SSE-KRAS,9510,9535,9496,9535,592
1574,SSE-SIMP,9885,9924,9880,9903,1576
1574,SSE-ZABA,11439,11451,11416,11420,1882
1575,SSE-CARD,8868,9960,8841,9054,4192
1575,SSE-FSR,10004,10025,9949,9991,2072
1575,SSE-HT,11102,11102,11053,11053,827
1575,SSE-KRAS,9529,9547,9509,9538,444
1575,SSE-SIMP,9910,9967,9887,9967,2511
1575,SSE-ZABA,11420,11434,11373,11379,2157
1576,SSE-CARD,9054,9072,8954,8955,3548
1576,SSE-FSR,9991,9991,9932,9964,657
1576,SSE-HT,11080,11084,10981,10981,1167
1576,SSE-KRAS,9534,9543,9515,9524,1379
1576,SSE-SIMP,9964,9967,9918,9960,1706
1576,SSE-ZABA,11369,11379,11289,11296,1670
1577,SSE-CARD,8933,8972,8831,8839,4406
1577,SSE-FSR,10002,10055,9975,10044,2181
1577,SSE-HT,10988,11017,10959,11011,554
1577,SSE-KRAS,9524,9524,9495,9503,1304
1577,SSE-SIMP,9951,9977,9935,9962,1547
1577,SSE-ZABA,11297,11311,11263,11276,1264
1578,SSE-CARD,8839,8926,8804,8919,4824
1578,SSE-FSR,10044,10104,10038,10072,2029
1578,SSE-HT,11015,11075,11013,11063,1801
1578,SSE-KRAS,9507,9533,9502,9516,1657
1578,SSE-SIMP,9971,9991,9951,9989,3182
1578,SSE-ZABA,11276,11335,11267,11327,1486
1579,SSE-CARD,8909,9090,8905,9090,6389
1579,SSE-FSR,10072,10081,10033,10037,2298
1579,SSE-HT,11075,11090,10991,11090,2942
1579,SSE-KRAS,9519,9530,9460,9496,1255
1579,SSE-SIMP,9989,10015,9971,10015,1755
1579,SSE-ZABA,11317,11348,11296,11348,1056
1580,SSE-CARD,9077,9108,9053,9060,3928
1580,SSE-FSR,10026,10114,10019,10106,3942
1580,SSE-HT,11096,11122,11061,11096,2110
1580,SSE-KRAS,9488,9520,9477,9479,1793
1580,SSE-SIMP,10016,10034,9990,10016,3269
1580,SSE-ZABA,11346,11376,11326,11335,1822
1581,SSE-CARD,9062,9145,9049,9127,4400
1581,SSE-FSR,10098,10105,10065,10093,3616
1581,SSE-HT,11098,11127,11071,11080,2811
1581,SSE-KRAS,9479,9509,9469,9505,2264
1581,SSE-SIMP,10011,10025,9981,10002,2324
1581,SSE-ZABA,11335,11335,11272,11306,1713
1582,SSE-CARD,9125,9155,9043,9052,3956
1582,SSE-FSR,10098,10112,10073,10112,2669
1582,SSE-HT,11080,11080,11022,11039,1295
1582,SSE-KRAS,9518,9533,9474,9476,2118
1582,SSE-SIMP,10016,10018,9954,9970,2615
1582,SSE-ZABA,11308,11346,11277,11319,1804
1583,SSE-CARD,9052,9057,8820,8820,3138
1583,SSE-FSR,10104,10107,10067,10081,1916
1583,SSE-HT,11015,11048,11011,11011,690
1583,SSE-KRAS,9478,9508,9456,9489,2200
1583,SSE-SIMP,9965,9994,9954,9984,1639
1583,SSE-ZABA,11297,11340,11295,11334,1259
1584,SSE-CARD,8819,8830,8627,8627,2436
1584,SSE-FSR,10081,10093,10000,10002,2604
1584,SSE-HT,11017,11019,10963,10983,499
1584,SSE-KRAS,9487,9487,9452,9484,869
1584,SSE-SIMP,9994,10002,9967,9978,1038
1584,SSE-ZABA,11322,11322,11278,11296,1498
1585,SSE-CARD,8643,8664,8523,8523,2945
1585,SSE-FSR,9996,10109,9947,9966,2974
1585,SSE-HT,10967,10975,10927,10927,772
1585,SSE-KRAS,9458,9489,9445,9489,2189
1585,SSE-SIMP,9987,10008,9970,9975,1528
1585,SSE-ZABA,11292,11292,11242,11249,1249
1586,SSE-CARD,8543,8583,8334,8334,2211
1586,SSE-FSR,9975,10035,9965,10035,1825
1586,SSE-HT,10925,10955,10915,10921,938
1586,SSE-KRAS,9463,9546,9463,9546,1075
1586,SSE-SIMP,9970,9989,9952,9964,2497
1586,SSE-ZABA,11251,11291,11251,11287,321
1587,SSE-CARD,8329,8344,8179,8335,3438
1587,SSE-FSR,10034,10111,10013,10013,3560
1587,SSE-HT,10923,10945,10909,10933,1336
1587,SSE-KRAS,9550,9554,9527,9533,1980
1587,SSE-SIMP,9959,9994,9953,9978,2092
1587,SSE-ZABA,11291,11315,11279,11288,1292
1588,SSE-CARD,8334,8471,8230,8448,6631
1588,SSE-FSR,10041,10041,9971,9977,1371
1588,SSE-HT,10943,10966,10916,10941,1245
1588,SSE-KRAS,9533,9560,9518,9554,1315
1588,SSE-SIMP,9973,9982,9945,9969,2984
1588,SSE-ZABA,11297,11321,11282,11316,1012
1589,SSE-CARD,8449,8635,8423,8628,6688
1589,SSE-FSR,9976,10002,9940,9954,1830
1589,SSE-HT,10943,10977,10926,10935,980
1589,SSE-KRAS,9548,9566,9519,9547,1817
1589,SSE-SIMP,9970,9986,9939,9963,3375
1589,SSE-ZABA,11314,11317,11268,11315,2102
1590,SSE-CARD,8636,8835,8610,8826,7303
1590,SSE-FSR,9989,9989,9930,9950,726
1590,SSE-HT,10960,10960,10899,10946,883
1590,SSE-KRAS,9533,9564,9516,9516,1940
1590,SSE-SIMP,9946,9982,9944,9979,2020
1590,SSE-ZABA,11317,11330,11256,11258,2534
1591,SSE-CARD,8826,8834,8744,8756,4790
1591,SSE-FSR,9956,9956,9887,9921,714
1591,SSE-HT,10952,10952,10896,10905,813
1591,SSE-KRAS,9517,9517,9489,9511,1379
1591,SSE-SIMP,9981,9988,9968,9973,1431
1591,SSE-ZABA,11260,11300,11245,11253,1230
1592,SSE-CARD,8758,8839,8755,8820,4261
1592,SSE-FSR,9904,9946,9885,9940,942
1592,SSE-HT,10901,10919,10874,10893,951
1592,SSE-KRAS,9509,9550,9489,9532,1766
1592,SSE-SIMP,9970,10001,9969,9996,4633
1592,SSE-ZABA,11220,11275,11186,11233,932
1593,SSE-CARD,8818,8897,8800,8858,7171
1593,SSE-FSR,9952,9956,9921,9928,682
1593,SSE-HT,10891,10899,10849,10849,1518
1593,SSE-KRAS,9524,9537,9498,9529,1983
1593,SSE-SIMP,9997,10029,9988,10014,4199
1593,SSE-ZABA,11228,11230,11176,11176,1649
1594,SSE-CARD,8858,8874,8759,8759,5808
1594,SSE-FSR,9957,9994,9949,9984,1069
1594,SSE-HT,10862,10894,10847,10878,1256
1594,SSE-KRAS,9529,9556,9517,9552,2053
1594,SSE-SIMP,10014,10037,9991,9993,2959
1594,SSE-ZABA,11232,11236,11172,11209,1399
1595,SSE-CARD,8766,9005,8229,9000,5909
1595,SSE-FSR,9976,9991,9943,9945,1599
1595,SSE-HT,10874,10879,10840,10840,894
1595,SSE-KRAS,9528,9569,9517,9567,1303
1595,SSE-SIMP,9993,10004,9970,9979,2286
1595,SSE-ZABA,11246,11248,11183,11195,1316
1596,SSE-CARD,8986,9002,8842,8842,3800
1596,SSE-FSR,9939,10014,9932,10014,1161
1596,SSE-HT,10846,10860,10820,10860,1448
1596,SSE-KRAS,9567,9568,9463,9540,1752
1596,SSE-SIMP,9979,10003,9954,9961,4164
1596,SSE-ZABA,11207,11238,11203,11207,1521
1597,SSE-CARD,8838,8870,8696,8705,6399
1597,SSE-FSR,10015,10070,10010,10060,3314
1597,SSE-HT,10852,10860,10799,10805,1619
1597,SSE-KRAS,9531,9550,9517,9525,2104
1597,SSE-SIMP,9982,9998,9963,9991,3847
1597,SSE-ZABA,11213,11219,11185,11210,2202
1598,SSE-CARD,8702,8790,8668,8788,5417
1598,SSE-FSR,10058,10127,10056,10107,2658
1598,SSE-HT,10812,10862,10792,10827,1045
1598,SSE-KRAS,9521,9553,9513,9525,1094
1598,SSE-SIMP,9991,10003,9972,9972,3347
1598,SSE-ZABA,11218,11224,11161,11175,2169
1599,SSE-CARD,8792,8807,8696,8696,6498
1599,SSE-FSR,10119,10129,10098,10106,2251
1599,SSE-HT,10849,10865,10831,10838,1421
1599,SSE-KRAS,9518,9540,9498,9538,1245
1599,SSE-SIMP,9972,9991,9952,9988,2856
1599,SSE-ZABA,11199,11203,11135,11141,1683
1600,SSE-CARD,8696,8960,8692,8954,4804
1600,SSE-FSR,10112,10144,10093,10108,3825
1600,SSE-HT,10824,10858,10820,10835,1790
1600,SSE-KRAS,9537,9554,9503,9544,1604
1600,SSE-SIMP,9997,10028,9973,10006,5416
1600,SSE-ZABA,11151,11158,11096,11124,2242
1601,SSE-CARD,8955,8976,8767,8772,5523
1601,SSE-FSR,10108,10139,10085,10116,2114
1601,SSE-HT,10829,10893,10828,10891,1901
1601,SSE-KRAS,9554,9570,9537,9568,1465
1601,SSE-SIMP,10007,10035,10002,10020,4359
1601,SSE-ZABA,11116,11201,11091,11173,1846
1602,SSE-CARD,8775,8781,8551,8552,4639
1602,SSE-FSR,10116,10159,10110,10147,2800
1602,SSE-HT,10891,10906,10880,10888,2032
1602,SSE-KRAS,9568,9579,9537,9548,1782
1602,SSE-SIMP,10020,10028,10001,10009,4223
1602,SSE-ZABA,11169,11194,11119,11159,1615
1603,SSE-CARD,8552,8777,8543,8614,6705
1603,SSE-FSR,10145,10198,10145,10185,3097
1603,SSE-HT,10888,10948,10884,10936,1922
1603,SSE-KRAS,9538,9566,9531,9559,2106
1603,SSE-SIMP,10012,10012,9973,9975,4328
1603,SSE-ZABA,11160,11216,11137,11213,1374
1604,SSE-CARD,8614,8650,8448,8471,4650
1604,SSE-FSR,10183,10203,10154,10171,1986
1604,SSE-HT,10936,10950,10906,10912,810
1604,SSE-KRAS,9560,9569,9514,9547,953
1604,SSE-SIMP,9975,9981,9954,9970,3228
1604,SSE-ZABA,11213,11260,11198,11237,2249
1605,SSE-CARD,8482,8487,8424,8428,3264
1605,SSE-FSR,10161,10236,10153,10204,1981
1605,SSE-HT,10924,10970,10921,10970,551
1605,SSE-KRAS,9550,9550,9524,9528,2263
1605,SSE-SIMP,9968,10005,9931,9986,3920
1605,SSE-ZABA,11226,11256,11174,11176,1559
1606,SSE-CARD,8428,8656,8423,8644,5925
1606,SSE-FSR,10210,10236,10183,10234,1217
1606,SSE-HT,10974,10977,10928,10934,765
1606,SSE-KRAS,9534,9582,9529,9580,1542
1606,SSE-SIMP,9981,9988,9948,9963,3399
1606,SSE-ZABA,11176,11195,11112,11182,2067
1607,SSE-CARD,8644,8704,8631,8696,3106
1607,SSE-FSR,10234,10234,10190,10194,920
1607,SSE-HT,10934,10961,10923,10941,1212
1607,SSE-KRAS,9580,9584,9552,9565,1220
1607,SSE-SIMP,9963,9974,9939,9959,1476
1607,SSE-ZABA,11178,11185,11093,11144,1755
1608,SSE-CARD,8702,8791,8701,8791,4477
1608,SSE-FSR,10193,10193,10146,10147,1501
1608,SSE-HT,10940,10946,10895,10930,1065
1608,SSE-KRAS,9551,9593,9533,9577,3226
1608,SSE-SIMP,9974,9993,9940,9975,4555
1608,SSE-ZABA,11103,11103,11056,11075,3462
1609,SSE-CARD,8791,9021,8740,9011,6836
1609,SSE-FSR,10147,10197,10050,10052,2363
1609,SSE-HT,10911,10911,10857,10871,528
1609,SSE-KRAS,9584,9587,9469,9473,2698
1609,SSE-SIMP,9975,10011,9942,9994,7489
1609,SSE-ZABA,11071,11133,11069,11090,4324
1610,SSE-CARD,9011,9060,9007,9009,6573
1610,SSE-FSR,10046,10106,10035,10071,1874
1610,SSE-HT,10856,10905,10846,10898,930
1610,SSE-KRAS,9465,9518,9463,9502,2572
1610,SSE-SIMP,9994,10021,9939,10004,5561
1610,SSE-ZABA,11090,11152,11070,11136,3413
1611,SSE-CARD,9007,9247,9003,9242,5915
1611,SSE-FSR,10063,10154,10063,10133,1516
1611,SSE-HT,10892,10913,10877,10878,1122
1611,SSE-KRAS,9497,9553,9497,9538,574
1611,SSE-SIMP,10004,10004,9952,9957,5696
1611,SSE-ZABA,11144,11191,11140,11153,2418
1612,SSE-CARD,9213,9242,9081,9100,5952
1612,SSE-FSR,10143,10166,10112,10116,3060
1612,SSE-HT,10882,10904,10860,10881,685
1612,SSE-KRAS,9538,9552,9516,9521,633
1612,SSE-SIMP,9958,9996,9945,9981,6328
1612,SSE-ZABA,11153,11220,11134,11191,3664
1613,SSE-CARD,9100,9133,8967,8991,6134
1613,SSE-FSR,10112,10207,10104,10205,3423
1613,SSE-HT,10858,10858,10832,10856,466
1613,SSE-KRAS,9521,9561,9517,9524,1914
1613,SSE-SIMP,9981,9993,9939,9939,6281
1613,SSE-ZABA,11191,11191,11092,11094,3417
1614,SSE-CARD,8991,9121,8966,9121,3375
1614,SSE-FSR,10205,10217,10166,10170,1669
1614,SSE-HT,10856,10860,10825,10844,167
1614,SSE-KRAS,9504,9508,9470,9487,832
1614,SSE-SIMP,9939,9999,9934,9994,3797
1614,SSE-ZABA,11094,11172,11070,11166,1470
1615,SSE-CARD,9124,9280,9075,9258,5700
1615,SSE-FSR,10165,10165,10089,10129,2141
1615,SSE-HT,10838,10874,10823,10874,710
1615,SSE-KRAS,9496,9500,9449,9464,1335
1615,SSE-SIMP,9994,9994,9940,9979,3202
1615,SSE-ZABA,11171,11193,11036,11036,2385
1616,SSE-CARD,9256,9401,9233,9386,7125
1616,SSE-FSR,10155,10157,10100,10102,3409
1616,SSE-HT,10874,10921,10867,10921,271
1616,SSE-KRAS,9475,9483,9432,9453,2306
1616,SSE-SIMP,9979,9995,9949,9988,4621
1616,SSE-ZABA,11008,11043,10944,10973,950
1617,SSE-CARD,9386,9677,9367,9675,7800
1617,SSE-FSR,10102,10135,10099,10117,1997
1617,SSE-HT,10916,10955,10889,10917,188
1617,SSE-KRAS,9453,9499,9447,9487,2227
1617,SSE-SIMP,9990,10001,9947,9997,5692
1617,SSE-ZABA,10973,10973,10817,10853,849
1618,SSE-CARD,9675,9838,9636,9818,7606
1618,SSE-FSR,10115,10134,10099,10124,2934
1618,SSE-HT,10907,10958,10890,10921,419
1618,SSE-KRAS,9487,9501,9456,9496,2188
1618,SSE-SIMP,9997,10000,9959,9977,5903
1618,SSE-ZABA,10847,10873,10796,10817,891
1619,SSE-CARD,9822,9861,9628,9630,7989
1619,SSE-FSR,10124,10135,10077,10094,4021
1619,SSE-HT,10921,10985,10909,10985,690
1619,SSE-KRAS,9494,9499,9449,9475,2624
1619,SSE-SIMP,9974,9994,9971,9984,3112
1619,SSE-ZABA,10817,10917,10810,10915,2718
1620,SSE-CARD,9630,9716,9599,9710,7832
1620,SSE-FSR,10094,10138,10051,10087,2699
1620,SSE-HT,10963,10987,10959,10987,456
1620,SSE-KRAS,9467,9477,9440,9475,1812
1620,SSE-SIMP,9988,10002,9967,9973,6367
1620,SSE-ZABA,10921,10938,10880,10884,1630
1621,SSE-CARD,9707,9762,9698,9755,4271
1621,SSE-FSR,10087,10131,10051,10119,2899
1621,SSE-HT,10991,11013,10985,10996,445
1621,SSE-KRAS,9469,9495,9460,9485,576
1621,SSE-SIMP,9971,9979,9940,9952,2819
1621,SSE-ZABA,10884,10893,10840,10891,4244
1622,SSE-CARD,9756,9803,9749,9803,6209
1622,SSE-FSR,10099,10108,10044,10072,1479
1622,SSE-HT,10977,11008,10960,10973,668
1622,SSE-KRAS,9479,9492,9460,9487,755
1622,SSE-SIMP,9954,9972,9930,9949,2772
1622,SSE-ZABA,10891,10927,10851,10862,3554
1623,SSE-CARD,9810,9951,9753,9935,6002
1623,SSE-FSR,10065,10082,10016,10024,1159
1623,SSE-HT,10960,10994,10952,10980,1439
1623,SSE-KRAS,9478,9506,9464,9506,933
1623,SSE-SIMP,9948,9985,9946,9973,3017
1623,SSE-ZABA,10869,11052,10869,11050,3704
1624,SSE-CARD,9940,9959,9673,9690,6745
1624,SSE-FSR,10012,10040,9958,10034,2825
1624,SSE-HT,10978,10989,10937,10963,529
1624,SSE-KRAS,9506,9531,9495,9517,940
1624,SSE-SIMP,9971,10010,9950,9991,3009
1624,SSE-ZABA,11050,11098,11032,11073,2201
1625,SSE-CARD,9695,9984,9651,9785,5975
1625,SSE-FSR,10048,10056,10001,10017,1213
1625,SSE-HT,10984,10988,10944,10961,673
1625,SSE-KRAS,9522,9522,9488,9516,677
1625,SSE-SIMP,9995,10019,9953,10013,3604
1625,SSE-ZABA,11064,11098,11036,11098,1684
1626,SSE-CARD,9752,9844,9749,9844,2711
1626,SSE-FSR,10024,10024,9944,9993,1721
1626,SSE-HT,10961,10983,10931,10977,761
1626,SSE-KRAS,9503,9507,9444,9444,669
1626,SSE-SIMP,10015,10028,9999,10009,2789
1626,SSE-ZABA,11086,11086,11011,11011,690
1627,SSE-CARD,9822,9845,9668,9668,7267
1627,SSE-FSR,9989,10053,9981,10027,3207
1627,SSE-HT,10924,10996,10924,10994,1817
1627,SSE-KRAS,9435,9485,9435,9481,759
1627,SSE-SIMP,10010,10045,9993,10027,6382
1627,SSE-ZABA,11008,11052,11006,11052,2383
1628,SSE-CARD,9684,9822,9672,9783,7821
1628,SSE-FSR,10021,10056,9995,10019,1515
1628,SSE-HT,11002,11037,10997,11009,1035
1628,SSE-KRAS,9494,9533,9494,9506,486
1628,SSE-SIMP,10027,10044,10012,10038,4556
1628,SSE-ZABA,11052,11086,11017,11056,3324
1629,SSE-CARD,9781,10050,9734,10050,9325
1629,SSE-FSR,9984,10009,9971,9976,2139
1629,SSE-HT,11031,11040,11000,11011,2526
1629,SSE-KRAS,9510,9568,9500,9568,575
1629,SSE-SIMP,10038,10057,10018,10057,3545
1629,SSE-ZABA,11056,11056,11020,11032,4082
1630,SSE-CARD,10045,10075,9656,10039,3708
1630,SSE-FSR,9976,9976,9914,9920,1345
1630,SSE-HT,11028,11032,10990,10990,1514
1630,SSE-KRAS,9572,9578,9542,9542,959
1630,SSE-SIMP,10053,10090,10053,10064,1949
1630,SSE-ZABA,11032,11089,11022,11089,2683
1631,SSE-CARD,10045,10095,10022,10092,5798
1631,SSE-FSR,9926,9926,9837,9863,1686
1631,SSE-HT,10993,11028,10967,10970,326
1631,SSE-KRAS,9537,9542,9504,9510,1044
1631,SSE-SIMP,10056,10082,10035,10048,2162
1631,SSE-ZABA,11071,11087,11026,11030,2939
1632,SSE-CARD,10090,10316,10072,10305,7080
1632,SSE-FSR,9863,9877,9832,9863,1366
1632,SSE-HT,10970,10993,10945,10955,1936
1632,SSE-KRAS,9511,9530,9490,9512,1521
1632,SSE-SIMP,10045,10048,10007,10008,2182
1632,SSE-ZABA,11030,11049,11009,11043,3372
1633,SSE-CARD,10302,10338,10262,10279,3633
1633,SSE-FSR,9863,9872,9836,9872,597
1633,SSE-HT,10955,11011,10947,11007,1152
1633,SSE-KRAS,9511,9532,9485,9487,1465
1633,SSE-SIMP,10005,10037,9999,10031,1682
1633,SSE-ZABA,11039,11042,11003,11019,1440
1634,SSE-CARD,10269,10300,10158,10163,1381
1634,SSE-FSR,9871,9909,9870,9909,1073
1634,SSE-HT,11007,11040,10994,11031,1142
1634,SSE-KRAS,9493,9560,9493,9554,1281
1634,SSE-SIMP,10036,10041,10005,10025,2505
1634,SSE-ZABA,11022,11051,11016,11038,1712
1635,SSE-CARD,10171,10180,9915,9915,4067
