index,instrument,open,high,low,close,volume
1555,NSE-ZITO,8437,8454,8410,8434,3785
1556,NSE-CARD,9446,9672,9426,9658,6962
1556,NSE-DLKV,9969,9984,9927,9965,2543
1556,NSE-OIT,8201,8203,8158,8162,1757
1556,NSE-SIMP,9980,10014,9967,9986,1971
1556,NSE-ZABA,11664,11666,11623,11637,2397
1556,NSE-ZITO,8446,8452,8411,8411,3084
1557,NSE-CARD,9653,10233,9565,9616,6687
1557,NSE-DLKV,9952,9980,9933,9963,2063
1557,NSE-OIT,8166,8172,8121,8153,2248
1557,NSE-SIMP,9990,10015,9956,10015,6060
1557,NSE-ZABA,11675,11679,11620,11620,2377
1557,NSE-ZITO,8442,8451,8393,8393,2408
1558,NSE-CARD,9605,10248,9602,9640,5205
1558,NSE-DLKV,9958,9998,9941,9997,540
1558,NSE-OIT,8138,8156,8108,8127,2281
1558,NSE-SIMP,10015,10015,9964,9983,2253
1558,NSE-ZABA,11618,11673,11614,11642,1668
1558,NSE-ZITO,8393,8423,8388,8423,1412
1559,NSE-CARD,9640,9721,9610,9702,2407
1559,NSE-DLKV,9974,10011,9974,10004,441
1559,NSE-OIT,8116,8144,8104,8143,1117
1559,NSE-SIMP,9984,10001,9950,10001,2744
1559,NSE-ZABA,11642,11642,11584,11592,1075
1559,NSE-ZITO,8404,8422,8388,8388,912
1560,NSE-CARD,9697,9877,9671,9840,7557
1560,NSE-DLKV,10005,10018,9982,9987,1406
1560,NSE-OIT,8141,8154,8118,8153,2459
1560,NSE-SIMP,9996,10019,9975,10008,2282
1560,NSE-ZABA,11629,11635,11551,11577,2575
1560,NSE-ZITO,8377,8384,8354,8379,2582
1561,NSE-CARD,9830,9854,9618,9628,8466
1561,NSE-DLKV,9997,10054,9965,9970,1450
1561,NSE-OIT,8153,8161,8142,8146,2580
1561,NSE-SIMP,10008,10016,9995,10015,1225
1561,NSE-ZABA,11581,11620,11555,11579,1175
1561,NSE-ZITO,8379,8390,8362,8388,2779
1562,NSE-CARD,9627,9768,9593,9761,7068
1562,NSE-DLKV,9984,10006,9984,9987,2586
1562,NSE-OIT,8159,8172,8117,8140,2003
1562,NSE-SIMP,10001,10025,9999,10005,766
1562,NSE-ZABA,11579,11602,11532,11542,2741
1562,NSE-ZITO,8381,8381,8353,8359,937
1563,NSE-CARD,9758,9769,9592,9594,4521
1563,NSE-DLKV,9984,10001,9952,9979,1375
1563,NSE-OIT,8140,8153,8125,8148,1569
1563,NSE-SIMP,10005,10032,9997,10002,917
1563,NSE-ZABA,11548,11548,11505,11534,2845
1563,NSE-ZITO,8359,8414,8351,8410,2794
1564,NSE-CARD,9593,9786,9557,9782,4449
1564,NSE-DLKV,9998,10032,9994,10022,1267
1564,NSE-OIT,8124,8135,8101,8134,2656
1564,NSE-SIMP,10006,10012,9974,9976,1340
1564,NSE-ZABA,11521,11533,11489,11497,1130
1564,NSE-ZITO,8415,8439,8403,8426,1533
1565,NSE-CARD,9798,9798,9711,9716,3317
1565,NSE-DLKV,10011,10058,10011,10047,911
1565,NSE-OIT,8139,8139,8062,8085,1641
1565,NSE-SIMP,9972,10003,9968,9976,3069
1565,NSE-ZABA,11491,11493,11439,11462,1816
1565,NSE-ZITO,8421,8436,8419,8434,1408
1566,NSE-CARD,9710,9804,9591,9776,3115
1566,NSE-DLKV,10046,10097,10046,10077,761
1566,NSE-OIT,8093,8146,8093,8133,1951
1566,NSE-SIMP,9983,9998,9971,9988,2339
1566,NSE-ZABA,11462,11464,11425,11453,2063
1566,NSE-ZITO,8413,8457,8413,8454,1127
1567,NSE-CARD,9785,9927,9784,9901,5075
1567,NSE-DLKV,10044,10091,10036,10089,859
1567,NSE-OIT,8136,8136,8101,8108,1894
1567,NSE-SIMP,9980,10001,9965,9999,2193
1567,NSE-ZABA,11444,11461,11421,11460,2312
1567,NSE-ZITO,8438,8455,8424,8427,594
1568,NSE-CARD,9909,9948,9780,9787,7404
1568,NSE-DLKV,10079,10141,10064,10109,1851
1568,NSE-OIT,8117,8142,8110,8117,2468
1568,NSE-SIMP,10010,10027,9998,10023,1090
1568,NSE-ZABA,11460,11527,11460,11523,4381
1568,NSE-ZITO,8427,8462,8416,8462,1258
1569,NSE-CARD,9790,9799,9659,9686,2463
1569,NSE-DLKV,10101,10123,10091,10092,1104
1569,NSE-OIT,8117,8120,8084,8088,1542
1569,NSE-SIMP,10027,10029,9990,9994,1398
1569,NSE-ZABA,11539,11539,11479,11523,3359
1569,NSE-ZITO,8462,8464,8433,8454,680
1570,NSE-CARD,9686,9690,9428,9435,6148
1570,NSE-DLKV,10091,10141,10087,10141,1467
1570,NSE-OIT,8080,8100,8060,8079,1343
1570,NSE-SIMP,10008,10030,9993,10007,1067
1570,NSE-ZABA,11525,11531,11470,11482,3906
1570,NSE-ZITO,8446,8464,8433,8453,1771
1571,NSE-CARD,9442,9452,9175,9184,7713
1571,NSE-DLKV,10144,10174,10101,10161,1449
1571,NSE-OIT,8076,8102,8074,8102,1074
1571,NSE-SIMP,10010,10024,9999,10010,810
1571,NSE-ZABA,11470,11499,11450,11472,2916
1571,NSE-ZITO,8435,8454,8416,8417,1652
1572,NSE-CARD,9185,9211,9134,9142,4209
1572,NSE-DLKV,10172,10192,10154,10190,2637
1572,NSE-OIT,8106,8153,8085,8149,2390
1572,NSE-SIMP,10010,10020,9998,10001,1558
1572,NSE-ZABA,11497,11518,11470,11498,2421
1572,NSE-ZITO,8417,8417,8381,8403,1851
1573,NSE-CARD,9136,9145,9111,9142,2999
1573,NSE-DLKV,10187,10198,10159,10159,2568
1573,NSE-OIT,8146,8188,8144,8164,1745
1573,NSE-SIMP,9996,10016,9994,10016,957
1573,NSE-ZABA,11518,11542,11514,11518,1339
1573,NSE-ZITO,8388,8416,8385,8413,2153
1574,NSE-CARD,9146,9801,8880,8880,5656
1574,NSE-DLKV,10166,10174,10148,10166,1425
1574,NSE-OIT,8184,8184,8147,8179,2203
1574,NSE-SIMP,10018,10040,9994,9996,726
1574,NSE-ZABA,11515,11518,11455,11466,1565
1574,NSE-ZITO,8431,8447,8408,8415,2502
1575,NSE-CARD,8879,9060,8874,9060,4314
1575,NSE-DLKV,10153,10157,10102,10133,1845
1575,NSE-OIT,8169,8169,8118,8118,638
1575,NSE-SIMP,10003,10006,9963,9963,2817
1575,NSE-ZABA,11466,11471,11392,11398,3070
1575,NSE-ZITO,8427,8445,8401,8416,1352
1576,NSE-CARD,9075,9080,8962,8975,4929
1576,NSE-DLKV,10133,10148,10108,10131,1178
1576,NSE-OIT,8119,8131,8097,8126,1218
1576,NSE-SIMP,9967,9997,9967,9989,4271
1576,NSE-ZABA,11398,11420,11377,11404,3027
1576,NSE-ZITO,8417,8465,8408,8443,818
1577,NSE-CARD,8987,9059,8843,8862,6297
1577,NSE-DLKV,10142,10146,10101,10128,736
1577,NSE-OIT,8135,8143,8118,8132,860
1577,NSE-SIMP,10001,10042,9997,10041,4225
1577,NSE-ZABA,11386,11411,11370,11398,1330
1577,NSE-ZITO,8443,8482,8443,8462,2031
1578,NSE-CARD,8868,8950,8863,8950,4837
1578,NSE-DLKV,10136,10190,10128,10176,640
1578,NSE-OIT,8154,8154,8104,8111,764
1578,NSE-SIMP,10014,10043,10002,10043,3770
1578,NSE-ZABA,11377,11411,11373,11398,1457
1578,NSE-ZITO,8455,8482,8449,8465,3229
1579,NSE-CARD,8950,9094,8931,9074,4746
1579,NSE-DLKV,10180,10214,9604,9604,1144
1579,NSE-OIT,8109,8145,8090,8109,530
1579,NSE-SIMP,10043,10046,10007,10032,2505
1579,NSE-ZABA,11390,11446,11386,11440,647
1579,NSE-ZITO,8457,8483,8455,8460,1909
1580,NSE-CARD,9077,9079,9049,9067,3111
1580,NSE-DLKV,9603,9604,9541,9562,2595
1580,NSE-OIT,8104,8125,8082,8082,939
1580,NSE-SIMP,10036,10063,10008,10044,1544
1580,NSE-ZABA,11434,11442,11385,11385,478
1580,NSE-ZITO,8479,8500,8474,8485,1223
1581,NSE-CARD,9067,9138,9048,9124,5885
1581,NSE-DLKV,9556,9856,9526,9593,4437
1581,NSE-OIT,8078,8138,8074,8138,2220
1581,NSE-SIMP,10045,10061,10021,10047,3236
1581,NSE-ZABA,11373,11373,11322,11357,2536
1581,NSE-ZITO,8489,8492,8455,8464,2069
1582,NSE-CARD,9128,9131,9029,9030,3003
1582,NSE-DLKV,9595,9659,9591,9659,2533
1582,NSE-OIT,8129,8196,8127,8187,1141
1582,NSE-SIMP,10047,10054,10022,10024,710
1582,NSE-ZABA,11354,11383,11314,11358,1791
1582,NSE-ZITO,8459,8474,8443,8463,3113
1583,NSE-CARD,9044,9059,8829,8834,1910
1583,NSE-DLKV,9666,9691,9649,9685,802
1583,NSE-OIT,8183,8192,8180,8182,1126
1583,NSE-SIMP,10026,10038,10001,10010,1173
1583,NSE-ZABA,11358,11363,11330,11336,1653
1583,NSE-ZITO,8467,8489,8461,8478,607
1584,NSE-CARD,8839,8846,8622,8622,1955
1584,NSE-DLKV,9686,9696,9651,9692,1008
1584,NSE-OIT,8164,8168,8139,8142,2624
1584,NSE-SIMP,10018,10024,10011,10022,582
1584,NSE-ZABA,11332,11337,11284,11290,1492
1584,NSE-ZITO,8452,8455,8432,8435,376
1585,NSE-CARD,8622,8624,8490,8508,1459
1585,NSE-DLKV,9659,9705,9657,9697,732
1585,NSE-OIT,8135,8136,8085,8086,1317
1585,NSE-SIMP,10007,10030,10007,10029,575
1585,NSE-ZABA,11293,11322,11271,11314,2193
1585,NSE-ZITO,8432,8432,8413,8426,472
1586,NSE-CARD,8511,8517,8268,8290,3525
1586,NSE-DLKV,9695,9743,9693,9723,1753
1586,NSE-OIT,8097,8232,8097,8163,3196
1586,NSE-SIMP,10021,10031,9994,10008,1854
1586,NSE-ZABA,11331,11364,11320,11332,1754
1586,NSE-ZITO,8413,8468,8413,8442,3136
1587,NSE-CARD,8294,8301,8276,8285,3425
1587,NSE-DLKV,9736,9761,9711,9731,1005
1587,NSE-OIT,8162,8178,8140,8144,1310
1587,NSE-SIMP,10007,10038,10007,10037,403
1587,NSE-ZABA,11315,11327,11254,11273,2448
1587,NSE-ZITO,8456,8460,8427,8427,4049
1588,NSE-CARD,8282,8429,8270,8427,3777
1588,NSE-DLKV,9751,9767,9730,9767,668
1588,NSE-OIT,8159,8191,8156,8168,1103
1588,NSE-SIMP,10031,10034,10007,10033,605
1588,NSE-ZABA,11271,11322,11265,11314,2136
1588,NSE-ZITO,8446,8448,8424,8437,731
1589,NSE-CARD,8425,8590,8404,8586,5025
1589,NSE-DLKV,9760,9789,9749,9756,972
1589,NSE-OIT,8180,8186,8155,8158,1440
1589,NSE-SIMP,10035,10051,10007,10048,787
1589,NSE-ZABA,11309,11397,11294,11375,2183
1589,NSE-ZITO,8413,8432,8413,8421,1215
1590,NSE-CARD,8581,8813,8573,8808,5267
1590,NSE-DLKV,9755,9762,9722,9733,1011
1590,NSE-OIT,8171,8171,8135,8137,1199
1590,NSE-SIMP,10048,10057,10009,10034,1178
1590,NSE-ZABA,11358,11358,11314,11319,2194
1590,NSE-ZITO,8415,8449,8413,8444,2335
1591,NSE-CARD,8804,8809,8746,8758,2949
1591,NSE-DLKV,9737,9775,9720,9742,987
1591,NSE-OIT,8127,8142,8120,8121,1119
1591,NSE-SIMP,10031,10041,10003,10009,629
1591,NSE-ZABA,11319,11319,11233,11244,2274
1591,NSE-ZITO,8435,8463,8416,8433,1310
1592,NSE-CARD,8758,8813,8749,8792,1367
1592,NSE-DLKV,9755,9786,9755,9786,138
1592,NSE-OIT,8121,8137,8118,8125,1121
1592,NSE-SIMP,10014,10046,9984,10030,646
1592,NSE-ZABA,11286,11286,11239,11241,1461
1592,NSE-ZITO,8439,8448,8411,8430,1120
1593,NSE-CARD,8810,8857,8789,8846,3261
1593,NSE-DLKV,9766,9779,9755,9779,220
1593,NSE-OIT,8122,8561,8033,8113,2203
1593,NSE-SIMP,10043,10068,10031,10031,487
1593,NSE-ZABA,11232,11248,11205,11221,1190
1593,NSE-ZITO,8417,8433,8411,8411,937
1594,NSE-CARD,8844,8864,8723,8743,2753
1594,NSE-DLKV,9768,9806,9765,9765,206
1594,NSE-OIT,8112,8151,8110,8111,1083
1594,NSE-SIMP,10022,10073,10016,10055,775
1594,NSE-ZABA,11205,11248,11176,11220,1653
1594,NSE-ZITO,8411,8424,8373,8383,1810
1595,NSE-CARD,8747,8983,8742,8961,3627
1595,NSE-DLKV,9763,9781,9741,9772,728
1595,NSE-OIT,8120,8120,8090,8106,1895
1595,NSE-SIMP,10060,10060,10017,10023,262
1595,NSE-ZABA,11219,11227,11192,11215,1135
1595,NSE-ZITO,8397,8397,8342,8350,882
1596,NSE-CARD,8954,8958,8741,8800,3046
1596,NSE-DLKV,9757,9844,9728,9824,1036
1596,NSE-OIT,8125,8125,4545,8100,3885
1596,NSE-SIMP,10018,10054,10012,10012,942
1596,NSE-ZABA,11195,11208,11170,11189,1781
1596,NSE-ZITO,8348,8384,8187,8362,2276
1597,NSE-CARD,8804,8808,8668,8669,2673
1597,NSE-DLKV,9820,9834,9816,9816,438
1597,NSE-OIT,8120,8184,8115,8184,2077
1597,NSE-SIMP,10046,10046,10024,10026,396
1597,NSE-ZABA,11191,11227,11167,11206,1962
1597,NSE-ZITO,8364,8392,8360,8366,657
1598,NSE-CARD,8665,8767,8651,8737,3206
1598,NSE-DLKV,9803,9864,9802,9863,735
1598,NSE-OIT,8199,8221,8165,8203,892
1598,NSE-SIMP,10042,10061,10011,10020,857
1598,NSE-ZABA,11206,11218,11162,11169,1286
1598,NSE-ZITO,8360,8374,8339,8374,1915
1599,NSE-CARD,8773,8778,8690,8710,1531
1599,NSE-DLKV,9846,9881,9841,9852,610
1599,NSE-OIT,8203,8221,8188,8191,1122
1599,NSE-SIMP,10048,10050,10018,10030,734
1599,NSE-ZABA,11194,11216,11116,11116,1511
1599,NSE-ZITO,8381,8381,8351,8372,2001
1600,NSE-CARD,8717,8959,8701,8952,1880
1600,NSE-DLKV,9844,9896,9844,9896,154
1600,NSE-OIT,8230,8237,8199,8204,755
1600,NSE-SIMP,10025,10084,10025,10059,395
1600,NSE-ZABA,11116,11195,11094,11094,989
1600,NSE-ZITO,8376,8388,8357,8360,2533
1601,NSE-CARD,8957,8969,8786,8805,2342
1601,NSE-DLKV,9901,9920,9879,9879,357
1601,NSE-OIT,8206,8259,8078,8237,2361
1601,NSE-SIMP,10053,10066,10045,10048,431
1601,NSE-ZABA,11151,11232,11151,11181,1019
1601,NSE-ZITO,8358,8386,8351,8386,1132
1602,NSE-CARD,8808,8815,8575,8607,4372
1602,NSE-DLKV,9881,9897,9872,9875,309
1602,NSE-OIT,8254,8266,8228,8228,2638
1602,NSE-SIMP,10050,10088,10036,10061,541
1602,NSE-ZABA,11179,11219,11152,11186,2068
1602,NSE-ZITO,8389,8392,8348,8372,3140
1603,NSE-CARD,8608,8658,8549,8645,5901
1603,NSE-DLKV,9879,9920,9851,9920,670
1603,NSE-OIT,8228,8277,8224,8277,1643
1603,NSE-SIMP,10067,10069,10031,10060,1077
1603,NSE-ZABA,11195,11303,11191,11295,1593
1603,NSE-ZITO,8358,8371,8336,8356,3445
1604,NSE-CARD,8648,8668,8488,8491,5295
1604,NSE-DLKV,9946,9947,9903,9923,261
1604,NSE-OIT,8265,8292,8256,8282,1926
1604,NSE-SIMP,10050,10057,10027,10036,530
1604,NSE-ZABA,11278,11337,11266,11313,1716
1604,NSE-ZITO,8366,8369,8344,8368,2274
1605,NSE-CARD,8491,8502,8435,8450,2294
1605,NSE-DLKV,9924,9928,9893,9920,204
1605,NSE-OIT,8305,8341,8298,8337,1755
1605,NSE-SIMP,10044,10044,10011,10027,569
1605,NSE-ZABA,11325,11341,11230,11250,2147
1605,NSE-ZITO,8370,8372,8342,8356,1333
1606,NSE-CARD,8444,8642,8405,8638,5998
1606,NSE-DLKV,9902,9902,9852,9902,175
1606,NSE-OIT,8323,8330,8234,8313,4110
1606,NSE-SIMP,10022,10043,10001,10001,494
1606,NSE-ZABA,11269,11284,11205,11205,1906
1606,NSE-ZITO,8343,8379,8317,8344,3329
1607,NSE-CARD,8638,8691,8617,8690,4802
1607,NSE-DLKV,9897,9907,9868,9868,175
1607,NSE-OIT,8318,8318,8292,8297,5323
1607,NSE-SIMP,10004,10068,10002,10068,798
1607,NSE-ZABA,11224,11237,11152,11152,1293
1607,NSE-ZITO,8340,8354,8323,8340,3823
1608,NSE-CARD,8679,8772,8669,8769,7027
1608,NSE-DLKV,9899,9922,9892,9911,320
1608,NSE-OIT,8286,8308,8234,8255,2850
1608,NSE-SIMP,10068,10070,10024,10028,632
1608,NSE-ZABA,11148,11148,11080,11100,2284
1608,NSE-ZITO,8341,8344,8325,8341,2013
1609,NSE-CARD,8767,9001,8741,8996,7205
1609,NSE-DLKV,9915,9915,9858,9866,453
1609,NSE-OIT,8243,8269,8222,8227,3157
1609,NSE-SIMP,10030,10032,10002,10029,1124
1609,NSE-ZABA,11094,11139,11090,11137,1552
1609,NSE-ZITO,8334,8339,8306,8316,1260
1610,NSE-CARD,9001,9017,8939,8965,4764
1610,NSE-DLKV,9848,9911,9848,9888,250
1610,NSE-OIT,8226,8316,8224,8259,5463
1610,NSE-SIMP,10029,10042,9996,9996,829
1610,NSE-ZABA,11147,11204,11138,11176,738
1610,NSE-ZITO,8320,8328,8293,8316,1919
1611,NSE-CARD,8955,9209,8948,9196,6242
1611,NSE-DLKV,9886,9898,9845,9881,352
1611,NSE-OIT,8234,8281,8212,8237,4720
1611,NSE-SIMP,10018,10037,9981,9985,1704
1611,NSE-ZABA,11141,11290,11141,11290,952
1611,NSE-ZITO,8318,8334,8287,8303,2196
1612,NSE-CARD,9199,9219,9069,9077,7111
1612,NSE-DLKV,9908,9908,9873,9881,552
1612,NSE-OIT,8235,8278,8230,8274,3926
1612,NSE-SIMP,9984,10016,9982,10015,906
1612,NSE-ZABA,11291,11291,11154,11154,758
1612,NSE-ZITO,8316,8336,8287,8293,1613
1613,NSE-CARD,9070,9092,8898,8909,4565
1613,NSE-DLKV,9904,9915,9821,9823,997
1613,NSE-OIT,8288,8292,8220,8230,3038
1613,NSE-SIMP,10021,10024,9984,9987,849
1613,NSE-ZABA,11154,11250,11098,11128,1129
1613,NSE-ZITO,8299,8329,8298,8311,1752
1614,NSE-CARD,8914,9050,8893,9046,2048
1614,NSE-DLKV,9805,9827,9800,9827,72
1614,NSE-OIT,8222,8226,8204,8211,1145
1614,NSE-SIMP,9992,10039,9992,10029,422
1614,NSE-ZABA,11143,11198,11143,11158,498
1614,NSE-ZITO,8312,8348,8302,8348,1266
1615,NSE-CARD,9035,9227,9022,9224,2746
1615,NSE-DLKV,9809,9811,9736,9739,853
1615,NSE-OIT,8191,8201,8188,8201,574
1615,NSE-SIMP,10020,10037,10007,10011,363
1615,NSE-ZABA,11154,11154,11028,11035,522
1615,NSE-ZITO,8353,8365,8329,8365,384
1616,NSE-CARD,9207,9375,9199,9375,3251
1616,NSE-DLKV,9732,9734,9695,9695,1060
1616,NSE-OIT,8196,8219,8178,8178,853
1616,NSE-SIMP,10006,10022,9989,10021,454
1616,NSE-ZABA,10983,11003,10874,10874,430
1616,NSE-ZITO,8367,8368,8331,8344,1604
1617,NSE-CARD,9380,9626,9313,9622,5129
1617,NSE-DLKV,9692,9724,9678,9678,756
1617,NSE-OIT,8142,8190,8142,8184,1165
1617,NSE-SIMP,10007,10028,9998,10008,443
1617,NSE-ZABA,10899,10903,10841,10903,271
1617,NSE-ZITO,8335,8357,8324,8334,1806
1618,NSE-CARD,9620,9797,9597,9797,4282
1618,NSE-DLKV,9657,9683,9649,9654,1248
1618,NSE-OIT,8183,8199,8176,8176,1663
1618,NSE-SIMP,10009,10025,9998,10002,343
1618,NSE-ZABA,10899,10903,10829,10884,977
1618,NSE-ZITO,8331,8360,8304,8342,2188
1619,NSE-CARD,9794,9819,9593,9605,2950
1619,NSE-DLKV,9688,9724,9679,9688,410
1619,NSE-OIT,8183,8183,8160,8177,1153
1619,NSE-SIMP,9999,10044,9999,10044,469
1619,NSE-ZABA,10850,10992,10837,10986,213
1619,NSE-ZITO,8354,8358,8323,8336,704
1620,NSE-CARD,9605,9690,9575,9684,2628
1620,NSE-DLKV,9691,9699,9672,9675,707
1620,NSE-OIT,8167,8187,8165,8181,1443
1620,NSE-SIMP,10044,10056,10022,10044,192
1620,NSE-ZABA,10984,10988,10922,10961,482
1620,NSE-ZITO,8328,8361,8326,8359,384
1621,NSE-CARD,9671,9719,9660,9719,3095
1621,NSE-DLKV,9701,9704,9647,9677,585
1621,NSE-OIT,8174,8208,8172,8203,2774
1621,NSE-SIMP,10055,10062,10030,10049,639
1621,NSE-ZABA,10964,10973,10912,10931,413
1621,NSE-ZITO,8351,8373,8321,8369,2163
1622,NSE-CARD,9722,9730,9684,9705,3121
1622,NSE-DLKV,9661,9685,9630,9679,563
1622,NSE-OIT,8184,8210,8161,8206,1441
1622,NSE-SIMP,10028,10044,10007,10007,592
1622,NSE-ZABA,10929,10942,10918,10935,301
1622,NSE-ZITO,8377,8387,8353,8387,1796
1623,NSE-CARD,9702,9891,9691,9868,5929
1623,NSE-DLKV,9675,9704,9657,9682,755
1623,NSE-OIT,8215,8226,8193,8216,2312
1623,NSE-SIMP,10007,10052,10005,10025,987
1623,NSE-ZABA,10946,11067,10945,11063,575
1623,NSE-ZITO,8379,8412,8377,8401,3172
1624,NSE-CARD,9863,9883,9603,9642,3934
1624,NSE-DLKV,9665,9827,9639,9662,1660
1624,NSE-OIT,8199,8201,8151,8178,2168
1624,NSE-SIMP,10021,10033,10008,10029,2104
1624,NSE-ZABA,11067,11114,11061,11114,1443
1624,NSE-ZITO,8388,8415,8377,8410,4917
1625,NSE-CARD,9630,9727,9607,9673,5835
1625,NSE-DLKV,9661,9661,9626,9633,2118
1625,NSE-OIT,8182,8210,8176,8190,2637
1625,NSE-SIMP,10030,10042,10019,10039,2180
1625,NSE-ZABA,11120,11123,11091,11091,740
1625,NSE-ZITO,8411,8453,8386,8425,6165
1626,NSE-CARD,9702,9789,9674,9756,4131
1626,NSE-DLKV,9620,9700,9618,9700,1236
1626,NSE-OIT,8186,8244,8184,8207,3575
1626,NSE-SIMP,10031,10038,10000,10012,4049
1626,NSE-ZABA,11085,11102,11050,11100,760
1626,NSE-ZITO,8432,8453,8420,8453,3026
1627,NSE-CARD,9756,9766,9575,9621,3937
1627,NSE-DLKV,9712,9732,9687,9704,1318
1627,NSE-OIT,8191,8225,8178,8199,2130
1627,NSE-SIMP,10005,10036,9997,10036,4329
1627,NSE-ZABA,11095,11122,11095,11120,656
1627,NSE-ZITO,8454,8459,8432,8435,2116
1628,NSE-CARD,9608,9724,9603,9722,6220
1628,NSE-DLKV,9722,9747,9698,9747,1403
1628,NSE-OIT,8219,8224,8182,8182,3344
1628,NSE-SIMP,10047,10050,10008,10012,5459
1628,NSE-ZABA,11105,11137,11093,11093,765
1628,NSE-ZITO,8443,8456,8441,8448,1545
1629,NSE-CARD,9724,10002,9607,9994,8706
1629,NSE-DLKV,9719,9762,9715,9740,2569
1629,NSE-OIT,8179,8218,8163,8163,3321
1629,NSE-SIMP,10010,10044,10007,10044,3504
1629,NSE-ZABA,11091,11108,11059,11085,424
1629,NSE-ZITO,8435,8459,8419,8419,3146
1630,NSE-CARD,9992,9994,9950,9951,4347
1630,NSE-DLKV,9736,9768,9690,9723,702
1630,NSE-OIT,8168,8176,8144,8146,2240
1630,NSE-SIMP,10045,10066,10020,10038,3725
1630,NSE-ZABA,11092,11122,11067,11067,737
1630,NSE-ZITO,8418,8420,8387,8395,1115
1631,NSE-CARD,9964,10025,9956,10025,5043
1631,NSE-DLKV,9731,9737,9679,9712,960
1631,NSE-OIT,8146,8153,8115,8142,763
1631,NSE-SIMP,10035,10049,10015,10027,4490
1631,NSE-ZABA,11082,11127,11078,11093,399
1631,NSE-ZITO,8393,8411,8380,8380,1386
1632,NSE-CARD,10016,10252,9983,10250,3730
1632,NSE-DLKV,9690,9718,9688,9718,331
1632,NSE-OIT,8139,8147,8115,8134,1989
1632,NSE-SIMP,10024,10028,9972,9972,2451
1632,NSE-ZABA,11093,11121,11071,11073,579
1632,NSE-ZITO,8401,8403,8380,8394,633
1633,NSE-CARD,10249,10249,10177,10201,1925
1633,NSE-DLKV,9712,9766,9710,9766,218
1633,NSE-OIT,8141,8165,8138,8144,2050
1633,NSE-SIMP,9991,10002,9967,9991,1694
1633,NSE-ZABA,11088,11101,11083,11087,130
1633,NSE-ZITO,8393,8407,8384,8393,893
1634,NSE-CARD,10193,10199,10081,10087,3124
