index,instrument,open,high,low,close,volume
413,NASDAQ-FSR,8838,8858,8838,8858,37
413,NASDAQ-GOLD,10845,10881,10837,10869,49
413,NASDAQ-HT,9829,9840,9818,9836,70
413,NASDAQ-INA,9545,9551,9516,9533,48
413,NASDAQ-KOTD,10221,10229,10182,10182,44
413,NASDAQ-NGUP,9340,9358,9340,9354,35
413,NASDAQ-SIMP,10036,10064,10027,10064,110
413,NASDAQ-ZITO,10231,10252,10212,10214,52
414,NASDAQ-CARD,10145,10357,10142,10352,134
414,NASDAQ-DLKV,9915,9936,9913,9917,59
414,NASDAQ-ETFB,9448,9448,9438,9438,31
414,NASDAQ-ETFB3,9912,9918,9886,9886,70
414,NASDAQ-FSR,8848,8864,8805,8805,56
414,NASDAQ-GOLD,10886,10886,10855,10855,20
414,NASDAQ-HT,9822,9837,9764,9764,98
414,NASDAQ-INA,9535,9546,9503,9524,42
414,NASDAQ-KOTD,10179,10184,10141,10141,37
414,NASDAQ-NGUP,9339,9364,9333,9333,76
414,NASDAQ-SIMP,10059,10102,10059,10064,140
414,NASDAQ-ZITO,10250,10256,10224,10224,35
415,NASDAQ-CARD,10354,10371,10151,10151,74
415,NASDAQ-DLKV,9915,9951,9905,9905,69
415,NASDAQ-ETFB,9444,9451,9433,9433,64
415,NASDAQ-ETFB3,9908,9908,9869,9869,16
415,NASDAQ-FSR,8788,8811,8785,8793,50
415,NASDAQ-GOLD,10863,10867,10833,10860,52
415,NASDAQ-HT,9782,9807,9766,9770,56
415,NASDAQ-INA,9513,9513,9459,9505,32
415,NASDAQ-KOTD,10138,10142,10126,10136,29
415,NASDAQ-NGUP,9333,9340,9287,9298,90
415,NASDAQ-SIMP,10064,10077,10063,10071,64
415,NASDAQ-ZITO,10218,10232,10182,10191,71
416,NASDAQ-CARD,10150,10177,9991,9991,242
416,NASDAQ-DLKV,9943,9943,9897,9924,42
416,NASDAQ-ETFB,9439,9439,9420,9420,78
416,NASDAQ-ETFB3,9871,9874,9871,9874,20
416,NASDAQ-FSR,8801,8826,8788,8826,46
416,NASDAQ-GOLD,10845,10894,10845,10894,36
416,NASDAQ-HT,9781,9785,9763,9783,44
416,NASDAQ-INA,9539,9560,9514,9524,39
416,NASDAQ-KOTD,10126,10157,10116,10157,45
416,NASDAQ-NGUP,9306,9306,9215,9216,46
416,NASDAQ-SIMP,10070,10073,10041,10042,95
416,NASDAQ-ZITO,10195,10221,10165,10165,41
417,NASDAQ-CARD,10001,10008,9873,9873,66
417,NASDAQ-DLKV,9893,9900,9852,9877,87
417,NASDAQ-ETFB,9407,9407,9401,9401,30
417,NASDAQ-ETFB3,9869,9869,9844,9853,56
417,NASDAQ-FSR,8820,8820,8780,8780,13
417,NASDAQ-GOLD,10891,10957,10891,10957,49
417,NASDAQ-HT,9783,9797,9758,9786,20
417,NASDAQ-INA,9544,9544,9518,9525,20
417,NASDAQ-KOTD,10119,10167,10109,10167,25
417,NASDAQ-NGUP,9194,9194,9149,9149,35
417,NASDAQ-SIMP,10051,10051,10025,10025,92
417,NASDAQ-ZITO,10175,10191,10152,10156,48
418,NASDAQ-CARD,9819,9848,9795,9848,82
418,NASDAQ-DLKV,9851,9852,9819,9819,74
418,NASDAQ-ETFB,9401,9415,9401,9415,44
418,NASDAQ-ETFB3,9848,9867,9848,9853,48
418,NASDAQ-FSR,8769,8809,8765,8809,48
418,NASDAQ-GOLD,10938,10943,10920,10939,42
418,NASDAQ-HT,9775,9818,9775,9818,28
418,NASDAQ-INA,9512,9564,9512,9564,25
418,NASDAQ-KOTD,10135,10168,10135,10163,40
418,NASDAQ-NGUP,9120,9133,9072,9133,46
418,NASDAQ-SIMP,10052,10065,10025,10065,68
418,NASDAQ-ZITO,10152,10156,10130,10156,27
419,NASDAQ-CARD,9847,10039,9847,10039,111
419,NASDAQ-DLKV,9853,9856,9829,9843,80
419,NASDAQ-ETFB,9410,9412,9390,9390,53
419,NASDAQ-ETFB3,9850,9850,9850,9850,10
419,NASDAQ-FSR,8820,8829,8791,8791,65
419,NASDAQ-GOLD,10938,10948,10912,10937,68
419,NASDAQ-HT,9803,9887,9803,9887,35
419,NASDAQ-INA,9580,9605,9580,9593,72
419,NASDAQ-KOTD,10161,10228,10161,10227,70
419,NASDAQ-NGUP,9165,9173,9142,9166,40
419,NASDAQ-SIMP,10066,10066,10046,10046,72
419,NASDAQ-ZITO,10178,10197,10178,10187,25
420,NASDAQ-CARD,10049,10077,10039,10071,85
420,NASDAQ-DLKV,9846,9846,9779,9794,54
420,NASDAQ-ETFB,9392,9392,9381,9385,83
420,NASDAQ-ETFB3,9839,9852,9839,9848,57
420,NASDAQ-FSR,8781,8782,8761,8778,136
420,NASDAQ-GOLD,10929,11016,10929,11007,204
420,NASDAQ-HT,9893,9906,9874,9901,54
420,NASDAQ-INA,9567,9577,9539,9539,54
420,NASDAQ-KOTD,10236,10236,10156,10158,69
420,NASDAQ-NGUP,9172,9173,9120,9154,42
420,NASDAQ-SIMP,10057,10069,10036,10052,118
420,NASDAQ-ZITO,10195,10225,10185,10194,68
421,NASDAQ-CARD,10101,10221,10091,10221,97
421,NASDAQ-DLKV,9792,9794,9761,9763,40
421,NASDAQ-ETFB,9392,9430,9392,9430,70
421,NASDAQ-ETFB3,9838,9880,9838,9878,110
421,NASDAQ-FSR,8780,8841,8780,8841,90
421,NASDAQ-GOLD,10992,10992,10970,10970,48
421,NASDAQ-HT,9905,9920,9889,9899,32
421,NASDAQ-INA,9542,9569,9540,9563,41
421,NASDAQ-KOTD,10133,10133,10088,10120,22
421,NASDAQ-NGUP,9139,9139,9099,9132,88
421,NASDAQ-SIMP,10056,10061,10023,10046,121
421,NASDAQ-ZITO,10199,10210,10184,10184,27
422,NASDAQ-CARD,10368,10433,10350,10433,122
422,NASDAQ-DLKV,9756,9801,9756,9794,44
422,NASDAQ-ETFB,9424,9442,9415,9415,88
422,NASDAQ-ETFB3,9878,9880,9831,9834,103
422,NASDAQ-FSR,8849,8849,8819,8819,40
422,NASDAQ-GOLD,10967,10976,10938,10976,68
422,NASDAQ-HT,9917,9923,9887,9887,43
422,NASDAQ-INA,9559,9568,9531,9531,61
422,NASDAQ-KOTD,10133,10154,10084,10084,104
422,NASDAQ-NGUP,9108,9108,9068,9088,103
422,NASDAQ-SIMP,10064,10101,10062,10066,123
422,NASDAQ-ZITO,10183,10191,10151,10151,21
423,NASDAQ-CARD,10604,10611,10358,10358,273
423,NASDAQ-DLKV,9795,9837,9788,9834,82
423,NASDAQ-ETFB,9410,9412,9410,9410,26
423,NASDAQ-ETFB3,9834,9834,9815,9815,44
423,NASDAQ-FSR,8802,8823,8802,8823,53
423,NASDAQ-GOLD,11001,11014,10980,10980,33
423,NASDAQ-HT,9881,9881,9856,9874,32
423,NASDAQ-INA,9535,9565,9521,9552,27
423,NASDAQ-KOTD,10095,10121,10095,10101,27
423,NASDAQ-NGUP,9092,9099,9062,9079,79
423,NASDAQ-SIMP,10071,10081,10055,10081,70
423,NASDAQ-ZITO,10169,10169,10137,10168,29
424,NASDAQ-CARD,10359,10373,10085,10085,138
424,NASDAQ-DLKV,9826,9834,9802,9812,52
424,NASDAQ-ETFB,9410,9410,9394,9394,60
424,NASDAQ-ETFB3,9836,9836,9815,9817,68
424,NASDAQ-FSR,8805,8805,8777,8777,82
424,NASDAQ-GOLD,10991,11004,10991,11004,30
424,NASDAQ-HT,9900,9900,9875,9875,23
424,NASDAQ-INA,9554,9558,9529,9529,121
424,NASDAQ-KOTD,10099,10138,10083,10112,53
424,NASDAQ-NGUP,9051,9080,9026,9056,95
424,NASDAQ-SIMP,10067,10086,10061,10086,46
424,NASDAQ-ZITO,10156,10169,10156,10158,24
425,NASDAQ-CARD,10072,10072,10041,10041,71
425,NASDAQ-DLKV,9810,9850,9785,9850,53
425,NASDAQ-ETFB,9392,9392,9377,9384,67
425,NASDAQ-ETFB3,9822,9823,9810,9823,30
425,NASDAQ-FSR,8775,8775,8724,8728,55
425,NASDAQ-GOLD,11014,11028,11000,11028,82
425,NASDAQ-HT,9861,9864,9839,9861,48
425,NASDAQ-INA,9547,9569,9522,9569,95
425,NASDAQ-KOTD,10087,10103,10068,10103,43
425,NASDAQ-NGUP,9061,9095,9017,9095,67
425,NASDAQ-SIMP,10067,10067,10036,10062,116
425,NASDAQ-ZITO,10161,10163,10137,10163,26
426,NASDAQ-CARD,10032,10121,10024,10121,336
426,NASDAQ-DLKV,9847,9862,9837,9862,25
426,NASDAQ-ETFB,9384,9388,9384,9388,30
426,NASDAQ-ETFB3,9826,9826,9826,9826,10
426,NASDAQ-FSR,8741,8741,8709,8709,47
426,NASDAQ-GOLD,11047,11047,11012,11043,91
426,NASDAQ-HT,9866,9866,9827,9838,34
426,NASDAQ-INA,9572,9597,9551,9560,73
426,NASDAQ-KOTD,10128,10138,10103,10122,47
426,NASDAQ-NGUP,9052,9065,9013,9014,57
426,NASDAQ-SIMP,10036,10039,10021,10039,95
426,NASDAQ-ZITO,10124,10155,10116,10155,47
427,NASDAQ-CARD,10298,10328,10234,10234,83
427,NASDAQ-DLKV,9875,9875,9839,9839,77
427,NASDAQ-ETFB,9388,9388,9369,9388,119
427,NASDAQ-ETFB3,9815,9828,9802,9828,62
427,NASDAQ-FSR,8722,8764,8719,8764,60
427,NASDAQ-GOLD,11044,11047,10987,10987,181
427,NASDAQ-HT,9841,9863,9818,9863,25
427,NASDAQ-INA,9570,9590,9554,9590,45
427,NASDAQ-KOTD,10104,10145,10100,10145,46
427,NASDAQ-NGUP,9020,9092,9012,9092,54
427,NASDAQ-SIMP,10039,10041,10019,10019,45
427,NASDAQ-ZITO,10154,10154,10133,10152,35
428,NASDAQ-CARD,10232,10395,10209,10395,101
428,NASDAQ-DLKV,9854,9861,9837,9861,41
428,NASDAQ-ETFB,9388,9400,9388,9397,60
428,NASDAQ-ETFB3,9836,9838,9836,9838,6
428,NASDAQ-FSR,8755,8763,8742,8757,55
428,NASDAQ-GOLD,10989,10989,10888,10888,221
428,NASDAQ-HT,9863,9879,9844,9879,29
428,NASDAQ-INA,9617,9631,9603,9631,17
428,NASDAQ-KOTD,10147,10227,10147,10227,40
428,NASDAQ-NGUP,9129,9177,9116,9177,26
428,NASDAQ-SIMP,10019,10044,9993,9993,224
428,NASDAQ-ZITO,10157,10194,10151,10151,27
429,NASDAQ-CARD,10370,10417,10361,10417,54
429,NASDAQ-DLKV,9866,9875,9866,9875,14
429,NASDAQ-ETFB,9397,9397,9387,9397,94
429,NASDAQ-ETFB3,9843,9843,9836,9838,53
429,NASDAQ-FSR,8763,8833,8763,8833,29
429,NASDAQ-GOLD,10887,10905,10876,10901,149
429,NASDAQ-HT,9860,9875,9842,9842,17
429,NASDAQ-INA,9602,9602,9582,9582,9
429,NASDAQ-KOTD,10205,10205,10168,10168,9
429,NASDAQ-NGUP,9229,9285,9229,9281,25
429,NASDAQ-SIMP,10025,10050,10025,10050,24
429,NASDAQ-ZITO,10145,10180,10145,10180,13
430,NASDAQ-CARD,10474,10767,10472,10767,388
430,NASDAQ-DLKV,9864,9869,9853,9853,42
430,NASDAQ-ETFB,9397,9412,9397,9412,39
430,NASDAQ-ETFB3,9877,9902,9877,9902,21
430,NASDAQ-FSR,8815,8818,8785,8785,26
430,NASDAQ-GOLD,10916,10943,10916,10943,56
430,NASDAQ-HT,9814,9814,9811,9811,10
430,NASDAQ-INA,9598,9604,9564,9564,26
430,NASDAQ-KOTD,10189,10190,10189,10190,11
430,NASDAQ-NGUP,9298,9332,9298,9332,12
430,NASDAQ-SIMP,10035,10046,10035,10046,10
430,NASDAQ-ZITO,10209,10209,10209,10209,1
431,NASDAQ-CARD,10770,10777,10595,10595,56
431,NASDAQ-DLKV,9870,9870,9831,9831,27
431,NASDAQ-ETFB,9416,9441,9416,9440,57
431,NASDAQ-ETFB3,9904,9904,9904,9904,3
431,NASDAQ-FSR,8744,8745,8703,8703,69
431,NASDAQ-GOLD,10961,10974,10961,10974,10
431,NASDAQ-HT,9802,9856,9802,9835,8
431,NASDAQ-INA,9558,9558,9558,9558,9
431,NASDAQ-KOTD,10176,10218,10176,10218,7
431,NASDAQ-NGUP,,,,,0
431,NASDAQ-SIMP,10030,10056,10030,10042,14
431,NASDAQ-ZITO,10202,10202,10202,10202,2
432,NASDAQ-CARD,10581,10619,10476,10476,121
432,NASDAQ-DLKV,9834,9856,9834,9856,30
432,NASDAQ-ETFB,9444,9452,9443,9443,51
432,NASDAQ-ETFB3,,,,,0
432,NASDAQ-FSR,8730,8730,8688,8688,10
432,NASDAQ-GOLD,10977,10977,10977,10977,50
432,NASDAQ-HT,9833,9833,9833,9833,4
432,NASDAQ-INA,9561,9561,9561,9561,3
432,NASDAQ-KOTD,10215,10253,10215,10222,14
432,NASDAQ-NGUP,9255,9255,9249,9249,14
432,NASDAQ-SIMP,10036,10036,10009,10025,24
432,NASDAQ-ZITO,,,,,0
433,NASDAQ-CARD,10480,10646,10480,10646,92
433,NASDAQ-DLKV,9887,9907,9872,9907,46
433,NASDAQ-ETFB,9448,9448,9446,9446,32
433,NASDAQ-ETFB3,9876,9876,9874,9874,18
433,NASDAQ-FSR,8719,8719,8685,8718,48
433,NASDAQ-GOLD,11008,11012,10975,10977,71
433,NASDAQ-HT,9839,9839,9839,9839,1
433,NASDAQ-INA,9635,9654,9635,9654,20
433,NASDAQ-KOTD,10215,10226,10188,10188,33
433,NASDAQ-NGUP,,,,,0
433,NASDAQ-SIMP,10029,10035,10028,10028,11
433,NASDAQ-ZITO,10194,10213,10192,10213,18
434,NASDAQ-CARD,10659,10825,10622,10825,74
434,NASDAQ-DLKV,9907,9915,9905,9905,29
434,NASDAQ-ETFB,9452,9478,9452,9477,69
434,NASDAQ-ETFB3,9865,9865,9863,9863,13
434,NASDAQ-FSR,8686,8686,8686,8686,20
434,NASDAQ-GOLD,10941,10941,10908,10924,68
434,NASDAQ-HT,9820,9820,9796,9796,8
434,NASDAQ-INA,9655,9655,9655,9655,10
434,NASDAQ-KOTD,10190,10267,10190,10267,13
434,NASDAQ-NGUP,9229,9263,9229,9263,16
434,NASDAQ-SIMP,10019,10049,10019,10033,46
434,NASDAQ-ZITO,10200,10200,10200,10200,1
435,NASDAQ-CARD,10814,10997,10814,10997,90
435,NASDAQ-DLKV,9888,9888,9807,9855,46
435,NASDAQ-ETFB,9482,9500,9482,9498,22
435,NASDAQ-ETFB3,9895,9915,9879,9915,44
435,NASDAQ-FSR,8689,8689,8653,8653,38
435,NASDAQ-GOLD,,,,,0
435,NASDAQ-HT,9792,9803,9783,9783,20
435,NASDAQ-INA,9674,9725,9672,9725,43
435,NASDAQ-KOTD,,,,,0
435,NASDAQ-NGUP,9264,9296,9235,9296,55
435,NASDAQ-SIMP,10028,10028,9995,10016,231
435,NASDAQ-ZITO,10196,10196,10196,10196,4
436,NASDAQ-CARD,11127,11148,11127,11148,19
436,NASDAQ-DLKV,9822,9862,9822,9862,18
436,NASDAQ-ETFB,9506,9524,9506,9518,48
436,NASDAQ-ETFB3,9916,9921,9916,9921,8
436,NASDAQ-FSR,8658,8666,8653,8666,13
436,NASDAQ-GOLD,10910,10910,10886,10886,3
436,NASDAQ-HT,9784,9784,9784,9784,15
436,NASDAQ-INA,9718,9741,9663,9663,15
436,NASDAQ-KOTD,10197,10240,10197,10240,15
436,NASDAQ-NGUP,9280,9291,9280,9291,20
436,NASDAQ-SIMP,10017,10046,9985,9985,70
436,NASDAQ-ZITO,10200,10229,10192,10229,10
437,NASDAQ-CARD,11272,11273,11267,11267,47
437,NASDAQ-DLKV,9871,9871,9847,9863,28
437,NASDAQ-ETFB,9516,9518,9502,9502,19
437,NASDAQ-ETFB3,9944,9944,9924,9924,24
437,NASDAQ-FSR,8689,8689,8689,8689,4
437,NASDAQ-GOLD,10864,10899,10845,10899,20
437,NASDAQ-HT,9823,9823,9811,9811,9
437,NASDAQ-INA,9508,9508,9072,9072,37
437,NASDAQ-KOTD,10278,10284,10259,10259,15
437,NASDAQ-NGUP,9283,9283,9280,9280,9
437,NASDAQ-SIMP,10003,10003,9991,9991,6
437,NASDAQ-ZITO,10199,10219,10199,10219,16
438,NASDAQ-CARD,11130,11136,11089,11136,76
438,NASDAQ-DLKV,9851,9857,9829,9857,16
438,NASDAQ-ETFB,9498,9513,9498,9513,38
438,NASDAQ-ETFB3,9924,9948,9924,9948,74
438,NASDAQ-FSR,8656,8659,8656,8659,13
438,NASDAQ-GOLD,10868,10891,10844,10844,49
438,NASDAQ-HT,9828,9857,9822,9832,35
438,NASDAQ-INA,,,,,0
438,NASDAQ-KOTD,10253,10253,10253,10253,7
438,NASDAQ-NGUP,9245,9267,9243,9267,27
438,NASDAQ-SIMP,10020,10020,9985,9992,23
438,NASDAQ-ZITO,10195,10211,10195,10205,23
439,NASDAQ-CARD,11157,11162,10955,10963,65
439,NASDAQ-DLKV,9881,9881,9847,9847,30
439,NASDAQ-ETFB,9509,9512,9434,9434,90
439,NASDAQ-ETFB3,9928,9951,9732,9732,46
439,NASDAQ-FSR,8685,8685,8685,8685,9
439,NASDAQ-GOLD,10848,10848,10836,10836,10
439,NASDAQ-HT,9851,9855,9831,9838,29
439,NASDAQ-INA,8938,8938,8913,8913,13
439,NASDAQ-KOTD,10276,10276,10276,10276,3
439,NASDAQ-NGUP,9322,9329,9304,9329,15
439,NASDAQ-SIMP,9991,9991,9938,9980,373
439,NASDAQ-ZITO,,,,,0
440,NASDAQ-CARD,10974,10997,10785,10789,222
440,NASDAQ-DLKV,9858,9858,9858,9858,10
440,NASDAQ-ETFB,9399,9399,9374,9379,51
440,NASDAQ-ETFB3,9732,9732,9680,9682,122
440,NASDAQ-FSR,8739,8742,8729,8729,9
440,NASDAQ-GOLD,10871,10871,10871,10871,1
440,NASDAQ-HT,9812,9829,9800,9819,98
440,NASDAQ-INA,,,,,0
440,NASDAQ-KOTD,10302,10340,10302,10326,16
440,NASDAQ-NGUP,9292,9292,9288,9288,8
440,NASDAQ-SIMP,9950,9962,9949,9961,303
440,NASDAQ-ZITO,10236,10263,10229,10229,17
441,NASDAQ-CARD,10777,10805,10753,10753,95
441,NASDAQ-DLKV,9875,9875,9798,9798,65
441,NASDAQ-ETFB,9386,9386,9386,9386,10
441,NASDAQ-ETFB3,9682,9703,9682,9692,52
441,NASDAQ-FSR,8706,8706,8664,8664,10
441,NASDAQ-GOLD,10880,10885,10870,10885,30
441,NASDAQ-HT,9826,9826,9820,9820,14
441,NASDAQ-INA,8885,8885,8885,8885,7
441,NASDAQ-KOTD,10373,10373,10262,10262,17
441,NASDAQ-NGUP,9253,9253,9194,9194,39
441,NASDAQ-SIMP,9941,9950,9932,9950,131
441,NASDAQ-ZITO,10265,10265,10265,10265,5
442,NASDAQ-CARD,10757,10773,10579,10579,48
442,NASDAQ-DLKV,9843,9857,9839,9839,25
442,NASDAQ-ETFB,9376,9376,9369,9375,27
442,NASDAQ-ETFB3,9692,9704,9682,9687,55
442,NASDAQ-FSR,8691,8691,8691,8691,1
442,NASDAQ-GOLD,10913,10931,10913,10931,15
442,NASDAQ-HT,9758,9758,9754,9754,10
442,NASDAQ-INA,8897,8897,8897,8897,7
442,NASDAQ-KOTD,,,,,0
442,NASDAQ-NGUP,9198,9231,9198,9218,67
442,NASDAQ-SIMP,9936,9953,9923,9923,109
442,NASDAQ-ZITO,,,,,0
443,NASDAQ-CARD,10488,10488,10317,10317,81
443,NASDAQ-DLKV,9833,9833,9773,9773,35
443,NASDAQ-ETFB,9388,9409,9388,9403,17
443,NASDAQ-ETFB3,9687,9697,9657,9657,43
443,NASDAQ-FSR,8699,8753,8699,8753,10
443,NASDAQ-GOLD,10907,10917,10907,10917,12
443,NASDAQ-HT,9758,9758,9746,9746,11
443,NASDAQ-INA,8870,8870,8843,8843,11
443,NASDAQ-KOTD,10214,10225,10194,10225,14
443,NASDAQ-NGUP,9213,9223,9213,9223,19
443,NASDAQ-SIMP,9925,9930,9909,9930,87
443,NASDAQ-ZITO,10213,10213,10213,10213,2
444,NASDAQ-CARD,10239,10255,10217,10255,60
444,NASDAQ-DLKV,9769,9779,9767,9779,25
444,NASDAQ-ETFB,9377,9377,9363,9363,34
444,NASDAQ-ETFB3,9682,9682,9650,9652,32
444,NASDAQ-FSR,8778,8794,8778,8791,28
444,NASDAQ-GOLD,10941,10941,10910,10910,10
444,NASDAQ-HT,,,,,0
444,NASDAQ-INA,8889,8893,8889,8893,8
444,NASDAQ-KOTD,,,,,0
444,NASDAQ-NGUP,9219,9276,9219,9276,39
444,NASDAQ-SIMP,9954,9964,9936,9936,20
444,NASDAQ-ZITO,10256,10256,10223,10245,8
445,NASDAQ-CARD,10521,10547,10521,10545,35
445,NASDAQ-DLKV,9766,9766,9740,9740,50
445,NASDAQ-ETFB,9358,9358,9340,9340,30
445,NASDAQ-ETFB3,9657,9657,9624,9624,28
445,NASDAQ-FSR,8799,8855,8799,8855,50
445,NASDAQ-GOLD,,,,,0
445,NASDAQ-HT,9784,9787,9775,9775,44
445,NASDAQ-INA,8892,8921,8880,8880,29
445,NASDAQ-KOTD,10223,10223,10198,10198,14
445,NASDAQ-NGUP,9284,9307,9270,9270,25
445,NASDAQ-SIMP,9936,9962,9934,9962,37
445,NASDAQ-ZITO,10241,10246,10228,10228,25
446,NASDAQ-CARD,10516,10516,10203,10203,77
446,NASDAQ-DLKV,9706,9708,9692,9692,37
446,NASDAQ-ETFB,9342,9361,9342,9347,51
446,NASDAQ-ETFB3,9651,9651,9650,9650,33
446,NASDAQ-FSR,8842,8842,8830,8834,15
446,NASDAQ-GOLD,10914,10914,10889,10889,6
446,NASDAQ-HT,9771,9771,9771,9771,2
446,NASDAQ-INA,,,,,0
446,NASDAQ-KOTD,10212,10212,10169,10169,10
446,NASDAQ-NGUP,9278,9288,9241,9241,23
446,NASDAQ-SIMP,9936,9980,9936,9967,60
446,NASDAQ-ZITO,10226,10226,10226,10226,2
447,NASDAQ-CARD,10203,10222,10183,10183,37
447,NASDAQ-DLKV,9644,9644,9597,9597,50
447,NASDAQ-ETFB,9368,9372,9368,9370,48
447,NASDAQ-ETFB3,9650,9650,9604,9604,24
447,NASDAQ-FSR,8811,8830,8811,8830,27
447,NASDAQ-GOLD,10901,10901,10829,10829,6
447,NASDAQ-HT,9797,9836,9797,9836,11
447,NASDAQ-INA,8906,8906,8899,8899,14
447,NASDAQ-KOTD,10201,10220,10201,10218,32
447,NASDAQ-NGUP,9284,9315,9281,9315,53
447,NASDAQ-SIMP,9974,9988,9966,9971,49
447,NASDAQ-ZITO,10232,10232,10232,10232,7
448,NASDAQ-CARD,10080,10080,9849,9849,96
448,NASDAQ-DLKV,9594,9616,9594,9613,38
448,NASDAQ-ETFB,9370,9370,9357,9357,20
448,NASDAQ-ETFB3,9593,9599,9593,9599,47
448,NASDAQ-FSR,8845,8874,8845,8874,53
448,NASDAQ-GOLD,10866,10907,10860,10881,116
448,NASDAQ-HT,9811,9860,9811,9860,18
448,NASDAQ-INA,8896,8919,8896,8919,33
448,NASDAQ-KOTD,10229,10233,10229,10233,23
448,NASDAQ-NGUP,9290,9323,9281,9323,39
448,NASDAQ-SIMP,9976,9991,9970,9972,46
448,NASDAQ-ZITO,10263,10269,10263,10269,25
449,NASDAQ-CARD,9793,9800,9792,9800,230
449,NASDAQ-DLKV,9637,9644,9637,9644,14
449,NASDAQ-ETFB,9354,9354,9318,9322,86
449,NASDAQ-ETFB3,9574,9574,9561,9561,44
449,NASDAQ-FSR,8884,8905,8882,8887,76
449,NASDAQ-GOLD,10904,10904,10902,10902,80
449,NASDAQ-HT,9894,9894,9894,9894,7
449,NASDAQ-INA,8915,8963,8915,8963,25
449,NASDAQ-KOTD,10291,10332,10291,10328,20
449,NASDAQ-NGUP,9324,9324,9308,9318,31
449,NASDAQ-SIMP,9978,10005,9978,10003,248
449,NASDAQ-ZITO,10262,10292,10262,10292,11
450,NASDAQ-CARD,9830,9830,9819,9819,25
450,NASDAQ-DLKV,9669,9685,9669,9685,20
450,NASDAQ-ETFB,9338,9338,9338,9338,30
450,NASDAQ-ETFB3,9571,9571,9568,9568,60
450,NASDAQ-FSR,8889,8913,8883,8894,42
450,NASDAQ-GOLD,10824,10824,10743,10743,55
